,accommodates,review_scores_rating,bedrooms,bathrooms,beds,price,geometry,X,Y
8374,5,77.0,2.0,1.0,4.0,90.0,POINT (1493253.506612129 6900580.943218765),1493253.506612129,6900580.943218765
8375,3,100.0,1.0,1.0,2.0,50.0,POINT (1493017.210111544 6900819.059248676),1493017.2101115435,6900819.059248676
8376,4,96.0,1.0,1.0,1.0,91.0,POINT (1492839.708621772 6899434.078334544),1492839.7086217718,6899434.078334544
8377,3,96.0,1.0,1.0,2.0,61.0,POINT (1492937.89775059 6899661.083923068),1492937.89775059,6899661.083923068
8378,2,100.0,1.0,1.0,1.0,53.0,POINT (1492303.281531699 6900978.788762507),1492303.281531699,6900978.788762507
8379,2,94.0,1.0,1.0,1.0,35.0,POINT (1492801.426019401 6900153.917272137),1492801.4260194006,6900153.917272137
8380,2,100.0,1.0,1.0,1.0,75.0,POINT (1492335.216364057 6899589.224436095),1492335.2163640568,6899589.224436095
8383,2,90.0,1.0,1.0,1.0,38.0,POINT (1494499.774121522 6899523.825274656),1494499.7741215217,6899523.825274656
8384,2,91.0,1.0,1.0,1.0,25.0,POINT (1494815.371057567 6899997.500457325),1494815.3710575667,6899997.500457325
8387,2,97.0,1.0,1.0,1.0,57.0,POINT (1493385.198797218 6900410.508580751),1493385.1987972183,6900410.508580751
8389,2,84.0,1.0,1.0,1.0,50.0,POINT (1493817.415503172 6900541.992010104),1493817.4155031722,6900541.9920101045
8390,3,92.0,1.0,1.0,2.0,50.0,POINT (1494547.867772645 6899236.875701217),1494547.8677726449,6899236.875701217
8391,2,100.0,1.0,1.0,1.0,40.0,POINT (1495072.739763254 6899349.197074123),1495072.7397632543,6899349.197074123
8393,2,100.0,1.0,1.0,1.0,39.0,POINT (1495749.354019792 6899117.70123681),1495749.354019792,6899117.70123681
8394,1,89.0,1.0,1.0,1.0,39.0,POINT (1493537.717708177 6900567.308733064),1493537.7177081774,6900567.308733064
8395,2,93.0,1.0,1.0,1.0,59.0,POINT (1495752.080647544 6899696.2149172),1495752.0806475435,6899696.2149172
8396,3,88.0,1.0,1.0,2.0,70.0,POINT (1496012.575781516 6899024.354519515),1496012.5757815156,6899024.354519515
8397,3,86.0,1.0,1.0,3.0,40.0,POINT (1493772.369699708 6900406.318008662),1493772.3696997077,6900406.318008662
8398,3,93.0,2.0,1.0,1.0,79.0,POINT (1494738.633777678 6899570.599236961),1494738.6337776785,6899570.5992369605
8399,4,100.0,1.0,1.0,3.0,120.0,POINT (1493496.858361655 6900394.295267937),1493496.8583616554,6900394.295267937
8400,6,93.0,2.0,1.0,3.0,198.0,POINT (1495887.474453817 6898758.86329273),1495887.4744538167,6898758.86329273
8402,2,80.0,1.0,1.0,1.0,30.0,POINT (1493392.431921411 6900807.225896802),1493392.4319214106,6900807.225896802
8403,2,88.0,1.0,1.0,1.0,35.0,POINT (1494398.572265648 6899433.119565993),1494398.572265648,6899433.119565993
8405,2,100.0,1.0,1.0,1.0,60.0,POINT (1495960.421629532 6898904.058623725),1495960.4216295322,6898904.058623725
8407,4,96.0,2.0,2.0,3.0,125.0,POINT (1494478.473711106 6899531.865625476),1494478.473711106,6899531.865625476
8408,4,82.0,1.0,1.0,1.0,65.0,POINT (1495266.224643654 6899304.78604403),1495266.2246436537,6899304.78604403
8409,3,97.0,1.0,1.0,1.0,65.0,POINT (1493347.850375649 6900486.027582943),1493347.8503756488,6900486.027582943
8410,2,100.0,1.0,1.0,1.0,36.0,POINT (1493319.541210796 6900323.051914047),1493319.541210796,6900323.0519140465
8411,2,95.0,1.0,1.0,1.0,73.0,POINT (1495110.776114332 6899671.378027745),1495110.776114332,6899671.378027745
8414,2,100.0,1.0,1.0,1.0,40.0,POINT (1493656.286382047 6900586.844154234),1493656.2863820472,6900586.844154234
8415,4,80.0,3.0,1.0,3.0,99.0,POINT (1495425.883434762 6899624.335141781),1495425.8834347625,6899624.335141781
8416,4,93.0,1.0,1.0,2.0,60.0,POINT (1494639.131305231 6899492.056416415),1494639.1313052305,6899492.056416415
8418,2,80.0,1.0,1.0,1.0,55.0,POINT (1495106.363828531 6899634.62658674),1495106.3638285312,6899634.62658674
8420,2,100.0,1.0,1.0,1.0,60.0,POINT (1493739.604223885 6900520.012643031),1493739.6042238849,6900520.012643031
8421,2,100.0,0.0,1.0,1.0,54.0,POINT (1493678.494906821 6900171.014570326),1493678.4949068208,6900171.014570326
8423,3,100.0,2.0,1.0,3.0,85.0,POINT (1493883.392928096 6900547.161522521),1493883.392928096,6900547.161522521
8425,2,80.0,1.0,1.0,1.0,35.0,POINT (1494794.434129249 6899059.273649444),1494794.4341292493,6899059.273649444
8427,4,100.0,1.0,1.0,2.0,65.0,POINT (1495723.503700688 6899007.212041841),1495723.5037006882,6899007.212041841
8428,2,100.0,0.0,1.0,1.0,55.0,POINT (1493898.503450444 6900375.462796133),1493898.5034504442,6900375.462796133
8429,2,98.0,1.0,1.0,1.0,52.0,POINT (1494361.397103865 6900046.209175481),1494361.3971038647,6900046.209175481
8431,2,92.0,1.0,1.0,1.0,59.0,POINT (1494318.355561046 6899677.299147501),1494318.355561046,6899677.299147501
8433,3,94.0,1.0,1.0,2.0,60.0,POINT (1494005.390807834 6900179.895563228),1494005.390807834,6900179.895563228
8434,4,100.0,2.0,1.0,2.0,50.0,POINT (1494370.974405988 6899430.585870038),1494370.9744059877,6899430.585870038
8436,4,87.0,2.0,1.0,4.0,72.0,POINT (1494699.712912238 6900034.690348428),1494699.7129122384,6900034.690348428
8437,3,60.0,1.0,1.0,2.0,50.0,POINT (1493629.128709933 6900418.455081725),1493629.1287099335,6900418.455081725
8438,2,100.0,1.0,1.0,1.0,35.0,POINT (1493531.004519619 6900055.542530971),1493531.004519619,6900055.542530971
8439,2,100.0,1.0,1.0,2.0,35.0,POINT (1496020.260473106 6898980.448347136),1496020.2604731063,6898980.448347136
8440,2,60.0,1.0,1.0,3.0,74.0,POINT (1495649.380788281 6898765.195248739),1495649.3807882806,6898765.195248739
8442,2,60.0,1.0,1.0,1.0,42.0,POINT (1494732.576645119 6899631.758277616),1494732.5766451193,6899631.7582776155
8444,6,97.0,2.0,1.0,3.0,185.0,POINT (1496190.00046274 6899519.298070465),1496190.0004627404,6899519.298070465
8445,2,60.0,0.0,1.0,2.0,32.0,POINT (1493553.426796923 6900545.467461593),1493553.4267969227,6900545.4674615925
8447,2,100.0,1.0,1.0,1.0,70.0,POINT (1493583.954867562 6900571.431186798),1493583.954867562,6900571.431186798
8448,4,93.0,1.0,1.0,1.0,78.0,POINT (1494071.95858203 6899940.496191906),1494071.9585820301,6899940.496191906
8449,2,71.0,1.0,1.0,2.0,40.0,POINT (1494933.698386332 6899483.08934581),1494933.6983863323,6899483.08934581
8450,2,100.0,1.0,2.0,1.0,40.0,POINT (1493616.198318822 6900225.351444241),1493616.1983188216,6900225.351444241
8452,3,100.0,1.0,1.0,1.0,90.0,POINT (1495341.605061901 6899625.950207705),1495341.6050619008,6899625.950207705
8453,3,100.0,1.0,1.0,1.0,106.0,POINT (1494054.559887322 6900187.743369473),1494054.559887322,6900187.743369473
8454,2,90.0,1.0,1.0,2.0,40.0,POINT (1494288.93255457 6900170.758989932),1494288.9325545705,6900170.758989932
8457,2,80.0,1.0,1.0,1.0,60.0,POINT (1494111.950610941 6900002.619546183),1494111.9506109406,6900002.619546183
8459,4,100.0,0.0,1.0,3.0,75.0,POINT (1494450.386650909 6899768.061137802),1494450.3866509087,6899768.061137802
8460,2,100.0,1.0,1.0,1.0,35.0,POINT (1494145.46043867 6900184.957829991),1494145.4604386704,6900184.957829991
8461,4,86.0,2.0,1.0,2.0,80.0,POINT (1494293.377168119 6900339.78699774),1494293.377168119,6900339.78699774
8462,7,93.0,2.0,1.5,4.0,60.0,POINT (1496072.951405142 6899034.469755261),1496072.9514051417,6899034.469755261
8463,4,100.0,1.0,1.0,2.0,57.0,POINT (1496363.820439799 6899642.914906793),1496363.8204397992,6899642.914906793
8465,2,100.0,1.0,1.0,2.0,40.0,POINT (1496046.473098543 6898702.427793767),1496046.4730985425,6898702.427793767
8467,3,98.0,1.0,1.0,2.0,49.0,POINT (1496177.17091405 6899294.356150058),1496177.1709140504,6899294.356150058
8468,3,100.0,1.0,1.0,2.0,40.0,POINT (1495263.05295308 6899222.270810965),1495263.0529530798,6899222.270810965
8469,1,100.0,1.0,1.0,2.0,26.0,POINT (1494616.825305614 6899337.679338094),1494616.825305614,6899337.679338094
8470,5,98.0,1.0,1.0,1.0,139.0,POINT (1494626.331315421 6899714.666618589),1494626.3313154208,6899714.666618589
8471,2,100.0,1.0,1.0,1.0,98.0,POINT (1493326.182065202 6900496.412540426),1493326.1820652022,6900496.4125404265
8472,2,94.0,1.0,1.0,1.0,62.0,POINT (1494684.564730885 6899599.522076732),1494684.5647308854,6899599.522076732
8473,1,83.0,1.0,1.0,1.0,50.0,POINT (1494681.899677868 6899646.361109378),1494681.8996778685,6899646.361109378
8474,2,93.0,1.0,1.0,1.0,26.0,POINT (1494097.955030765 6900391.219242778),1494097.9550307654,6900391.219242778
8475,4,100.0,1.0,1.0,1.0,45.0,POINT (1494833.31899295 6899246.041986445),1494833.3189929496,6899246.041986445
8476,4,82.0,1.0,1.0,1.0,65.0,POINT (1494277.281590448 6899714.330203639),1494277.2815904482,6899714.330203639
8477,4,100.0,1.0,1.0,2.0,95.0,POINT (1493451.312064918 6900207.89238552),1493451.3120649178,6900207.89238552
8478,3,95.0,1.0,1.0,2.0,45.0,POINT (1496127.789308333 6899188.002551655),1496127.7893083326,6899188.002551655
8479,2,98.0,1.0,1.0,1.0,39.0,POINT (1493819.437582538 6900401.461810534),1493819.4375825378,6900401.461810534
8482,2,94.0,1.0,1.0,1.0,27.0,POINT (1495313.687798077 6899893.261292536),1495313.6877980772,6899893.261292536
8483,2,100.0,1.0,1.0,1.0,25.0,POINT (1495323.3507368 6898897.116942506),1495323.3507367999,6898897.116942506
8484,2,87.0,1.0,1.0,1.0,30.0,POINT (1496071.279597471 6898985.341105607),1496071.279597471,6898985.341105607
8485,2,93.0,1.0,1.0,1.0,42.0,POINT (1494432.651525041 6900506.978603817),1494432.6515250413,6900506.978603817
8486,2,100.0,1.0,1.0,2.0,40.0,POINT (1493402.782610284 6900459.96657755),1493402.7826102844,6900459.96657755
8488,4,100.0,3.0,1.0,3.0,94.0,POINT (1494042.714501828 6900303.351052626),1494042.7145018277,6900303.351052626
8489,2,100.0,1.0,1.0,1.0,50.0,POINT (1493340.88661457 6900573.382900288),1493340.8866145704,6900573.382900288
8492,3,80.0,1.0,1.0,1.0,50.0,POINT (1493303.557994121 6900172.724444604),1493303.5579941212,6900172.724444604
8493,3,100.0,1.0,1.0,2.0,68.0,POINT (1493422.496909315 6900714.979689443),1493422.4969093148,6900714.979689443
8495,1,100.0,1.0,1.0,1.0,29.0,POINT (1494579.100816361 6899978.582686166),1494579.1008163607,6899978.582686166
8498,3,100.0,1.0,1.0,2.0,59.0,POINT (1493288.192908901 6900480.58178348),1493288.1929089006,6900480.58178348
8499,2,100.0,1.0,1.0,1.0,50.0,POINT (1495579.581080948 6899484.376498003),1495579.581080948,6899484.376498003
8500,2,84.0,1.0,1.0,1.0,40.0,POINT (1494599.087913641 6899599.115352601),1494599.0879136412,6899599.115352601
8501,1,40.0,1.0,1.0,1.0,24.0,POINT (1494101.343448577 6900123.656537616),1494101.3434485774,6900123.656537616
8502,1,100.0,1.0,1.0,1.0,35.0,POINT (1495040.693247275 6899254.857281747),1495040.6932472754,6899254.857281747
8504,3,81.0,1.0,1.0,2.0,55.0,POINT (1495621.5046282 6900166.807629293),1495621.5046281999,6900166.807629293
8505,3,100.0,1.0,1.0,2.0,49.0,POINT (1493277.291124285 6900435.908060837),1493277.291124285,6900435.908060837
8506,2,89.0,1.0,1.0,1.0,55.0,POINT (1494133.883929498 6900500.860588903),1494133.8839294978,6900500.860588903
8507,4,97.0,2.0,1.0,2.0,99.0,POINT (1493333.975712691 6900520.881455078),1493333.9757126907,6900520.881455078
8508,4,90.0,2.0,1.0,1.0,52.0,POINT (1494571.328111474 6899355.416764308),1494571.3281114744,6899355.416764308
8510,4,100.0,2.0,1.0,2.0,80.0,POINT (1496065.024357312 6898912.458850566),1496065.024357312,6898912.458850566
8511,2,87.0,1.0,1.0,1.0,39.0,POINT (1495268.919357738 6898994.742517705),1495268.9193577378,6898994.742517705
8512,2,99.0,1.0,1.0,1.0,30.0,POINT (1495775.228614125 6899038.212940806),1495775.228614125,6899038.212940806
8513,2,80.0,1.0,1.0,1.0,31.0,POINT (1495089.447291341 6899262.920910346),1495089.4472913414,6899262.920910346
8514,2,80.0,1.0,1.0,1.0,22.0,POINT (1494868.15827551 6899082.548255719),1494868.1582755104,6899082.548255719
8515,2,100.0,1.0,1.0,1.0,50.0,POINT (1493270.484757264 6900316.711048597),1493270.484757264,6900316.7110485975
8516,1,90.0,1.0,1.0,1.0,38.0,POINT (1495207.781252098 6899767.852703569),1495207.7812520983,6899767.852703569
8517,2,90.0,1.0,1.0,1.0,35.0,POINT (1496189.006345259 6898916.776456743),1496189.0063452595,6898916.776456743
8518,3,89.0,1.0,1.0,2.0,70.0,POINT (1493930.757197861 6899808.917799276),1493930.7571978613,6899808.917799276
8519,2,88.0,1.0,1.0,1.0,34.0,POINT (1495951.852663738 6899892.489401017),1495951.852663738,6899892.489401017
8520,1,96.0,1.0,1.0,1.0,38.0,POINT (1495653.714845012 6900193.716442823),1495653.7148450124,6900193.716442823
8521,3,93.0,1.0,1.0,1.0,42.0,POINT (1495745.982535576 6899999.801404249),1495745.9825355755,6899999.801404249
8522,2,92.0,1.0,1.0,3.0,30.0,POINT (1494815.909589856 6900099.839426901),1494815.909589856,6900099.839426901
8525,5,93.0,1.0,1.0,2.0,59.0,POINT (1494383.744833399 6900093.905011783),1494383.744833399,6900093.905011783
8526,2,94.0,1.0,1.0,1.0,35.0,POINT (1493711.024730567 6900602.158713399),1493711.024730567,6900602.1587133985
8527,1,96.0,1.0,1.0,1.0,19.0,POINT (1495540.186089273 6899758.443824934),1495540.1860892733,6899758.443824934
8528,3,100.0,2.0,1.0,2.0,60.0,POINT (1494687.812481557 6900167.616145559),1494687.8124815566,6900167.616145559
8529,2,100.0,0.0,1.0,1.0,80.0,POINT (1493501.521852912 6900805.158058323),1493501.5218529121,6900805.158058323
8530,5,93.0,3.0,1.0,3.0,145.0,POINT (1494119.066784761 6899759.246989942),1494119.0667847614,6899759.246989942
8531,2,88.0,1.0,0.5,1.0,25.0,POINT (1493679.299087094 6899905.557828739),1493679.299087094,6899905.557828739
8532,2,93.0,1.0,1.0,1.0,42.0,POINT (1496223.365112464 6899300.289907934),1496223.365112464,6899300.289907934
8533,2,94.0,1.0,1.0,1.0,90.0,POINT (1493482.252239638 6900400.408520936),1493482.2522396385,6900400.408520936
8534,4,94.0,1.0,1.0,2.0,35.0,POINT (1494832.549834795 6899357.527424469),1494832.5498347953,6899357.527424469
8535,2,90.0,1.0,1.0,1.0,45.0,POINT (1496073.160755137 6899305.908025884),1496073.1607551365,6899305.908025884
8536,2,100.0,1.0,1.0,1.0,50.0,POINT (1494639.727993337 6900267.429222209),1494639.7279933372,6900267.429222209
8537,2,88.0,1.0,2.0,1.0,45.0,POINT (1493441.062361225 6900290.540806473),1493441.0623612248,6900290.540806473
8538,2,80.0,1.0,1.5,1.0,42.0,POINT (1493676.952213656 6900379.01594819),1493676.9522136564,6900379.01594819
8539,4,87.0,1.0,1.0,2.0,73.0,POINT (1496233.180160672 6899136.259804416),1496233.1801606717,6899136.2598044155
8540,2,100.0,1.0,1.5,1.0,45.0,POINT (1493519.541687568 6900107.646339362),1493519.5416875684,6900107.6463393625
8541,2,95.0,1.0,1.0,1.0,30.0,POINT (1494122.224415966 6900757.663584668),1494122.2244159663,6900757.663584668
8542,2,92.0,1.0,1.0,1.0,56.0,POINT (1493752.780862684 6900618.665519731),1493752.7808626844,6900618.665519731
8543,2,100.0,1.0,1.0,1.0,25.0,POINT (1493379.599187665 6900094.372413966),1493379.5991876654,6900094.372413966
8544,2,93.0,1.0,1.0,1.0,40.0,POINT (1494660.596241449 6899833.741273135),1494660.5962414488,6899833.741273135
8545,2,88.0,1.0,1.0,1.0,28.0,POINT (1493560.121701178 6900629.80011725),1493560.1217011781,6900629.80011725
8546,3,96.0,1.0,1.0,1.0,49.0,POINT (1496159.507112744 6899198.998514876),1496159.507112744,6899198.998514876
8547,2,93.0,1.0,1.5,1.0,35.0,POINT (1495949.235326027 6899171.974894417),1495949.2353260275,6899171.9748944165
8548,4,100.0,2.0,1.0,3.0,35.0,POINT (1495043.519055224 6899436.179631006),1495043.519055224,6899436.179631006
8549,2,100.0,1.0,1.0,1.0,20.0,POINT (1495145.749948372 6899619.457074831),1495145.749948372,6899619.457074831
8550,2,97.0,1.0,1.5,1.0,40.0,POINT (1493766.876729975 6900294.276874804),1493766.8767299745,6900294.276874804
8551,2,100.0,1.0,1.0,1.0,58.0,POINT (1495312.453085004 6898920.031156376),1495312.453085004,6898920.031156376
8552,4,92.0,1.0,1.0,3.0,33.0,POINT (1494621.852766195 6899672.990026358),1494621.8527661953,6899672.990026358
8555,2,85.0,1.0,1.0,1.0,40.0,POINT (1493832.477626107 6899818.083602576),1493832.4776261067,6899818.083602576
8556,5,80.0,2.0,1.0,2.0,145.0,POINT (1495829.750603828 6899066.033908077),1495829.7506038279,6899066.033908077
8557,2,87.0,1.0,1.0,1.0,62.0,POINT (1493559.20338706 6900342.274626084),1493559.2033870602,6900342.274626084
8558,2,100.0,1.0,1.0,1.0,25.0,POINT (1494801.308820558 6900499.852106959),1494801.3088205575,6900499.852106959
8560,1,90.0,1.0,1.0,1.0,33.0,POINT (1494650.268080586 6900330.539275675),1494650.2680805856,6900330.539275675
8561,2,100.0,1.0,1.0,1.0,45.0,POINT (1494213.083246022 6900180.374986988),1494213.083246022,6900180.374986988
8563,2,95.0,1.0,1.0,1.0,55.0,POINT (1493392.546406427 6900685.309602881),1493392.5464064272,6900685.309602881
8564,5,96.0,2.0,1.5,2.0,80.0,POINT (1496030.390681931 6899211.716273947),1496030.390681931,6899211.716273947
8565,5,90.0,2.0,1.0,5.0,125.0,POINT (1494654.644932357 6899481.401194991),1494654.644932357,6899481.401194991
8566,3,100.0,1.0,1.0,1.0,35.0,POINT (1494254.523045322 6900252.153845935),1494254.5230453222,6900252.153845935
8567,2,87.0,1.0,1.0,1.0,72.0,POINT (1494437.405431097 6900127.409487356),1494437.4054310967,6900127.409487356
8568,1,60.0,1.0,1.0,1.0,31.0,POINT (1495290.451350614 6899277.191630818),1495290.4513506144,6899277.191630818
8571,2,60.0,1.0,1.0,1.0,50.0,POINT (1494556.617019926 6899614.965227013),1494556.6170199264,6899614.965227013
8572,2,90.0,1.0,1.5,1.0,25.0,POINT (1494654.818553036 6899456.438536242),1494654.8185530356,6899456.438536242
8573,4,95.0,4.0,1.0,2.0,110.0,POINT (1493380.972311526 6900454.809293122),1493380.9723115263,6900454.809293122
8574,2,96.0,1.0,1.0,1.0,63.0,POINT (1493259.971077428 6900213.545805042),1493259.9710774282,6900213.545805042
8575,2,97.0,1.0,1.0,1.0,32.0,POINT (1494362.458289376 6899446.479550797),1494362.4582893765,6899446.4795507975
8576,2,98.0,1.0,1.0,1.0,36.0,POINT (1494287.09232985 6900072.992606904),1494287.09232985,6900072.992606904
8577,4,97.0,1.0,1.0,2.0,110.0,POINT (1493987.66782134 6900422.772590954),1493987.66782134,6900422.772590954
8578,4,97.0,0.0,1.0,3.0,75.0,POINT (1494425.118712572 6899328.188308104),1494425.1187125717,6899328.188308104
8579,2,80.0,1.0,0.5,1.0,30.0,POINT (1493698.386058001 6900675.284346772),1493698.3860580006,6900675.284346772
8580,3,81.0,3.0,1.0,3.0,75.0,POINT (1494280.391959314 6899918.366905503),1494280.3919593142,6899918.366905503
8581,2,100.0,0.0,1.0,1.0,50.0,POINT (1493696.773019826 6900404.131230858),1493696.7730198256,6900404.131230858
8582,2,92.0,1.0,1.0,1.0,29.0,POINT (1494351.348181494 6899477.234353566),1494351.3481814936,6899477.234353566
8583,3,80.0,1.0,1.0,2.0,30.0,POINT (1496211.457422749 6899156.781861724),1496211.457422749,6899156.781861724
8585,2,88.0,1.0,1.0,1.0,40.0,POINT (1494649.806695138 6899721.767823323),1494649.806695138,6899721.767823323
8587,2,95.0,1.0,1.0,1.0,70.0,POINT (1493278.299857136 6900085.954038307),1493278.2998571359,6900085.954038307
8588,4,100.0,2.0,1.0,1.0,55.0,POINT (1493487.77508531 6900645.596431209),1493487.7750853095,6900645.596431209
8589,2,100.0,1.0,1.0,1.0,40.0,POINT (1496062.037990894 6898741.674550973),1496062.037990894,6898741.674550973
8591,2,100.0,1.0,1.0,1.0,40.0,POINT (1496014.913226013 6899066.082865968),1496014.9132260133,6899066.082865968
8592,2,97.0,1.0,1.0,1.0,35.0,POINT (1494578.44614846 6900446.548949433),1494578.4461484603,6900446.5489494335
8593,2,95.0,1.0,1.0,1.0,70.0,POINT (1493600.755015981 6900400.333698963),1493600.755015981,6900400.333698963
8594,5,91.0,2.0,2.0,2.0,200.0,POINT (1494664.780948587 6899531.193565968),1494664.7809485868,6899531.193565968
8595,2,96.0,1.0,1.0,1.0,75.0,POINT (1493530.478337209 6900244.995991719),1493530.4783372087,6900244.995991719
8596,2,100.0,1.0,1.0,1.0,30.0,POINT (1494085.102678783 6900744.814839555),1494085.1026787835,6900744.814839555
8597,2,100.0,1.0,1.0,1.0,42.0,POINT (1493441.491654186 6900317.946452441),1493441.4916541858,6900317.946452441
8598,2,88.0,1.0,1.0,1.0,20.0,POINT (1493368.661098381 6900269.574221239),1493368.6610983813,6900269.574221239
8599,2,95.0,1.0,1.0,1.0,30.0,POINT (1495545.425212195 6900066.079131329),1495545.4252121951,6900066.0791313285
8600,2,93.0,1.0,1.0,1.0,30.0,POINT (1493802.17519531 6900438.298983283),1493802.1751953103,6900438.298983283
8601,2,91.0,1.0,1.0,2.0,52.0,POINT (1496182.406395077 6898945.521366159),1496182.4063950775,6898945.521366159
8603,3,85.0,1.0,1.0,2.0,30.0,POINT (1493641.355213796 6900253.835820655),1493641.3552137958,6900253.835820655
8604,2,97.0,1.0,1.0,1.0,25.0,POINT (1494222.727063333 6900049.7071155),1494222.7270633331,6900049.7071155
8605,2,94.0,1.0,1.0,2.0,41.0,POINT (1493970.951754072 6899894.944504348),1493970.9517540715,6899894.944504348
8606,2,80.0,1.0,1.0,1.0,28.0,POINT (1494908.860824109 6899010.475298601),1494908.8608241093,6899010.475298601
8607,2,100.0,1.0,1.0,1.0,25.0,POINT (1495386.596664894 6898822.726314377),1495386.596664894,6898822.726314377
8608,2,100.0,1.0,1.0,1.0,25.0,POINT (1494599.037427321 6899536.589733006),1494599.0374273206,6899536.589733006
